Id,Question,Student_Answer
493.1047.216-26,60,D
494.7710.995-48,1,C
494.7710.995-48,2,B
494.7710.995-48,3,D
494.7710.995-48,4,B
494.7710.995-48,5,E
494.7710.995-48,6,C
494.7710.995-48,7,D
494.7710.995-48,8,B
494.7710.995-48,9,A
494.7710.995-48,10,A
494.7710.995-48,11,D
494.7710.995-48,12,A
494.7710.995-48,13,B
494.7710.995-48,14,B
494.7710.995-48,15,B
494.7710.995-48,16,D
494.7710.995-48,17,D
494.7710.995-48,18,A
494.7710.995-48,19,B
494.7710.995-48,20,A
494.7710.995-48,21,C
494.7710.995-48,22,E
494.7710.995-48,23,A
494.7710.995-48,24,A
494.7710.995-48,25,D
494.7710.995-48,26,A
494.7710.995-48,27,E
494.7710.995-48,28,E
494.7710.995-48,29,B
494.7710.995-48,30,C
494.7710.995-48,31,A
494.7710.995-48,32,C
494.7710.995-48,33,D
494.7710.995-48,34,C
494.7710.995-48,35,B
494.7710.995-48,36,E
494.7710.995-48,37,C
494.7710.995-48,38,C
494.7710.995-48,39,B
494.7710.995-48,40,B
494.7710.995-48,41,B
494.7710.995-48,42,D
494.7710.995-48,43,C
494.7710.995-48,44,A
494.7710.995-48,45,A
494.7710.995-48,46,B
494.7710.995-48,47,C
494.7710.995-48,48,C
494.7710.995-48,49,C
494.7710.995-48,50,B
494.7710.995-48,51,E
494.7710.995-48,52,D
494.7710.995-48,53,C
494.7710.995-48,54,D
494.7710.995-48,55,E
494.7710.995-48,56,E
494.7710.995-48,57,E
494.7710.995-48,58,E
494.7710.995-48,59,D
494.7710.995-48,60,A
497.231.9310-47,1,D
497.231.9310-47,2,D
497.231.9310-47,3,C
497.231.9310-47,4,A
497.231.9310-47,5,D
497.231.9310-47,6,B
497.231.9310-47,7,A
497.231.9310-47,8,C
497.231.9310-47,9,B
497.231.9310-47,10,A
497.231.9310-47,11,D
497.231.9310-47,12,A
497.231.9310-47,13,B
497.231.9310-47,14,C
497.231.9310-47,15,D
497.231.9310-47,16,C
497.231.9310-47,17,A
497.231.9310-47,18,A
497.231.9310-47,19,C
497.231.9310-47,20,B
497.231.9310-47,21,C
497.231.9310-47,22,D
497.231.9310-47,23,A
497.231.9310-47,24,C
497.231.9310-47,25,A
497.231.9310-47,26,E
497.231.9310-47,27,C
497.231.9310-47,28,D
497.231.9310-47,29,A
497.231.9310-47,30,E
497.231.9310-47,31,E
497.231.9310-47,32,A
497.231.9310-47,33,D
497.231.9310-47,34,B
497.231.9310-47,35,E
497.231.9310-47,36,E
497.231.9310-47,37,A
497.231.9310-47,38,B
497.231.9310-47,39,B
497.231.9310-47,40,B
497.231.9310-47,41,A
497.231.9310-47,42,D
497.231.9310-47,43,D
497.231.9310-47,44,B
497.231.9310-47,45,E
497.231.9310-47,46,D
497.231.9310-47,47,E
497.231.9310-47,48,D
497.231.9310-47,49,D
497.231.9310-47,50,D
497.231.9310-47,51,D
497.231.9310-47,52,D
497.231.9310-47,53,D
497.231.9310-47,54,A
497.231.9310-47,55,A
497.231.9310-47,56,E
497.231.9310-47,57,C
497.231.9310-47,58,D
497.231.9310-47,59,C
497.231.9310-47,60,D
498.423.478-74,1,C
498.423.478-74,2,B
498.423.478-74,3,A
498.423.478-74,4,C
498.423.478-74,5,C
498.423.478-74,6,A
498.423.478-74,7,C
498.423.478-74,8,A
498.423.478-74,9,B
498.423.478-74,10,A
498.423.478-74,11,B
498.423.478-74,12,D
498.423.478-74,13,C
498.423.478-74,14,D
498.423.478-74,15,A
498.423.478-74,16,C
498.423.478-74,17,B
498.423.478-74,18,B
498.423.478-74,19,A
498.423.478-74,20,C
498.423.478-74,21,B
498.423.478-74,22,A
498.423.478-74,23,E
498.423.478-74,24,A
498.423.478-74,25,A
498.423.478-74,26,D
498.423.478-74,27,B
498.423.478-74,28,D
498.423.478-74,29,B
498.423.478-74,30,B
498.423.478-74,31,B
498.423.478-74,32,B
498.423.478-74,33,E
498.423.478-74,34,A
498.423.478-74,35,D
498.423.478-74,36,B
498.423.478-74,37,A
498.423.478-74,38,B
498.423.478-74,39,E
498.423.478-74,40,C
498.423.478-74,41,A
498.423.478-74,42,E
498.423.478-74,43,D
498.423.478-74,44,A
498.423.478-74,45,E
498.423.478-74,46,A
498.423.478-74,47,E
498.423.478-74,48,D
498.423.478-74,49,E
498.423.478-74,50,C
498.423.478-74,51,C
498.423.478-74,52,E
498.423.478-74,53,C
498.423.478-74,54,A
498.423.478-74,55,E
498.423.478-74,56,D
498.423.478-74,57,C
498.423.478-74,58,C
498.423.478-74,59,A
498.423.478-74,60,E
5110.924.887-27,1,C
5110.924.887-27,2,A
5110.924.887-27,3,D
5110.924.887-27,4,B
5110.924.887-27,5,C
5110.924.887-27,6,E
5110.924.887-27,7,A
5110.924.887-27,8,A
5110.924.887-27,9,B
5110.924.887-27,10,A
5110.924.887-27,11,A
5110.924.887-27,12,A
5110.924.887-27,13,A
5110.924.887-27,14,C
5110.924.887-27,15,B
5110.924.887-27,16,E
5110.924.887-27,17,C
5110.924.887-27,18,B
5110.924.887-27,19,E
5110.924.887-27,20,E
5110.924.887-27,21,A
5110.924.887-27,22,B
5110.924.887-27,23,E
5110.924.887-27,24,D
5110.924.887-27,25,E
5110.924.887-27,26,D
5110.924.887-27,27,A
5110.924.887-27,28,B
5110.924.887-27,29,D
5110.924.887-27,30,C
5110.924.887-27,31,A
5110.924.887-27,32,E
5110.924.887-27,33,D
5110.924.887-27,34,C
5110.924.887-27,35,A
5110.924.887-27,36,D
5110.924.887-27,37,B
5110.924.887-27,38,B
5110.924.887-27,39,D
5110.924.887-27,40,C
5110.924.887-27,41,C
5110.924.887-27,42,C
5110.924.887-27,43,B
5110.924.887-27,44,C
5110.924.887-27,45,A
5110.924.887-27,46,A
5110.924.887-27,47,D
5110.924.887-27,48,A
5110.924.887-27,49,C
5110.924.887-27,50,A
5110.924.887-27,51,A
5110.924.887-27,52,A
5110.924.887-27,53,A
5110.924.887-27,54,B
5110.924.887-27,55,E
5110.924.887-27,56,A
5110.924.887-27,57,C
5110.924.887-27,58,C
5110.924.887-27,59,A
5110.924.887-27,60,B
524.1062.153-27,1,D
524.1062.153-27,2,A
524.1062.153-27,3,C
524.1062.153-27,4,A
524.1062.153-27,5,C
524.1062.153-27,6,A
524.1062.153-27,7,B
524.1062.153-27,8,A
524.1062.153-27,9,A
524.1062.153-27,10,E
524.1062.153-27,11,D
524.1062.153-27,12,E
524.1062.153-27,13,C
524.1062.153-27,14,A
524.1062.153-27,15,E
524.1062.153-27,16,A
524.1062.153-27,17,E
524.1062.153-27,18,E
524.1062.153-27,19,E
524.1062.153-27,20,B
524.1062.153-27,21,B
524.1062.153-27,22,E
524.1062.153-27,23,C
524.1062.153-27,24,D
524.1062.153-27,25,A
524.1062.153-27,26,B
524.1062.153-27,27,D
524.1062.153-27,28,A
524.1062.153-27,29,C
524.1062.153-27,30,D
524.1062.153-27,31,A
524.1062.153-27,32,D
524.1062.153-27,33,B
524.1062.153-27,34,B
524.1062.153-27,35,A
524.1062.153-27,36,A
524.1062.153-27,37,C
524.1062.153-27,38,D
524.1062.153-27,39,A
524.1062.153-27,40,C
524.1062.153-27,41,B
524.1062.153-27,42,B
524.1062.153-27,43,D
524.1062.153-27,44,A
524.1062.153-27,45,A
524.1062.153-27,46,E
524.1062.153-27,47,C
524.1062.153-27,48,A
524.1062.153-27,49,C
524.1062.153-27,50,A
524.1062.153-27,51,E
524.1062.153-27,52,A
524.1062.153-27,53,E
524.1062.153-27,54,C
524.1062.153-27,55,C
524.1062.153-27,56,B
524.1062.153-27,57,D
524.1062.153-27,58,B
524.1062.153-27,59,C
524.1062.153-27,60,E
528.483.305-23,1,C
528.483.305-23,2,E
528.483.305-23,3,D
528.483.305-23,4,D
528.483.305-23,5,E
528.483.305-23,6,E
528.483.305-23,7,B
528.483.305-23,8,A
528.483.305-23,9,B
528.483.305-23,10,B
528.483.305-23,11,A
528.483.305-23,12,C
528.483.305-23,13,E
528.483.305-23,14,B
528.483.305-23,15,D
528.483.305-23,16,C
528.483.305-23,17,A
528.483.305-23,18,E
528.483.305-23,19,A
528.483.305-23,20,D
528.483.305-23,21,D
528.483.305-23,22,B
528.483.305-23,23,C
528.483.305-23,24,A
528.483.305-23,25,C
528.483.305-23,26,B
528.483.305-23,27,E
528.483.305-23,28,B
528.483.305-23,29,B
528.483.305-23,30,D
528.483.305-23,31,E
528.483.305-23,32,A
528.483.305-23,33,E
528.483.305-23,34,E
528.483.305-23,35,B
528.483.305-23,36,B
528.483.305-23,37,D
528.483.305-23,38,C
528.483.305-23,39,D
528.483.305-23,40,C
528.483.305-23,41,B
528.483.305-23,42,D
528.483.305-23,43,D
528.483.305-23,44,C
528.483.305-23,45,E
528.483.305-23,46,A
528.483.305-23,47,A
528.483.305-23,48,B
528.483.305-23,49,E
528.483.305-23,50,A
528.483.305-23,51,B
528.483.305-23,52,E
528.483.305-23,53,E
528.483.305-23,54,E
528.483.305-23,55,A
528.483.305-23,56,C
528.483.305-23,57,E
528.483.305-23,58,B
528.483.305-23,59,A
528.483.305-23,60,E
5510.4610.0102-75,1,D
5510.4610.0102-75,2,C
5510.4610.0102-75,3,B
5510.4610.0102-75,4,C
5510.4610.0102-75,5,C
5510.4610.0102-75,6,D
5510.4610.0102-75,7,D
5510.4610.0102-75,8,D
5510.4610.0102-75,9,D
5510.4610.0102-75,10,D
5510.4610.0102-75,11,A
5510.4610.0102-75,12,E
5510.4610.0102-75,13,D
5510.4610.0102-75,14,C
5510.4610.0102-75,15,B
5510.4610.0102-75,16,E
5510.4610.0102-75,17,D
5510.4610.0102-75,18,A
5510.4610.0102-75,19,D
5510.4610.0102-75,20,A
5510.4610.0102-75,21,A
5510.4610.0102-75,22,A
5510.4610.0102-75,23,E
5510.4610.0102-75,24,E
5510.4610.0102-75,25,D
5510.4610.0102-75,26,A
5510.4610.0102-75,27,D
5510.4610.0102-75,28,B
5510.4610.0102-75,29,A
5510.4610.0102-75,30,B
5510.4610.0102-75,31,B
5510.4610.0102-75,32,E
5510.4610.0102-75,33,A
5510.4610.0102-75,34,D
5510.4610.0102-75,35,E
5510.4610.0102-75,36,A
5510.4610.0102-75,37,B
5510.4610.0102-75,38,B
5510.4610.0102-75,39,C
5510.4610.0102-75,40,C
5510.4610.0102-75,41,B
5510.4610.0102-75,42,A
5510.4610.0102-75,43,E
5510.4610.0102-75,44,A
5510.4610.0102-75,45,E
5510.4610.0102-75,46,A
5510.4610.0102-75,47,E
5510.4610.0102-75,48,A
5510.4610.0102-75,49,E
5510.4610.0102-75,50,E
5510.4610.0102-75,51,A
5510.4610.0102-75,52,E
5510.4610.0102-75,53,E
5510.4610.0102-75,54,C
5510.4610.0102-75,55,E
5510.4610.0102-75,56,A
5510.4610.0102-75,57,D
5510.4610.0102-75,58,A
5510.4610.0102-75,59,B
5510.4610.0102-75,60,D
554.123.055-44,1,E
554.123.055-44,2,C
554.123.055-44,3,B
554.123.055-44,4,B
554.123.055-44,5,A
554.123.055-44,6,A
554.123.055-44,7,C
554.123.055-44,8,C
554.123.055-44,9,D
554.123.055-44,10,D
554.123.055-44,11,E
554.123.055-44,12,E
554.123.055-44,13,B
554.123.055-44,14,C
554.123.055-44,15,A
554.123.055-44,16,D
554.123.055-44,17,A
554.123.055-44,18,E
554.123.055-44,19,C
554.123.055-44,20,A
554.123.055-44,21,D
554.123.055-44,22,B
554.123.055-44,23,E
554.123.055-44,24,A
554.123.055-44,25,B
554.123.055-44,26,A
554.123.055-44,27,B
554.123.055-44,28,C
554.123.055-44,29,E
554.123.055-44,30,A
554.123.055-44,31,D
554.123.055-44,32,C
554.123.055-44,33,D
554.123.055-44,34,E
554.123.055-44,35,A
554.123.055-44,36,D
554.123.055-44,37,D
554.123.055-44,38,B
554.123.055-44,39,A
554.123.055-44,40,E
554.123.055-44,41,C
554.123.055-44,42,C
554.123.055-44,43,B
554.123.055-44,44,C
554.123.055-44,45,A
554.123.055-44,46,C
554.123.055-44,47,A
554.123.055-44,48,A
554.123.055-44,49,E
554.123.055-44,50,B
554.123.055-44,51,A
554.123.055-44,52,B
554.123.055-44,53,D
554.123.055-44,54,C
554.123.055-44,55,C
554.123.055-44,56,E
554.123.055-44,57,D
554.123.055-44,58,A
554.123.055-44,59,D
554.123.055-44,60,B
557.801.099-1010,1,E
557.801.099-1010,2,D
557.801.099-1010,3,C
557.801.099-1010,4,A
557.801.099-1010,5,B
557.801.099-1010,6,D
557.801.099-1010,7,A
557.801.099-1010,8,A
557.801.099-1010,9,C
557.801.099-1010,10,A
557.801.099-1010,11,D
557.801.099-1010,12,E
557.801.099-1010,13,B
557.801.099-1010,14,E
557.801.099-1010,15,D
557.801.099-1010,16,C
557.801.099-1010,17,D
557.801.099-1010,18,D
557.801.099-1010,19,A
557.801.099-1010,20,A
557.801.099-1010,21,B
557.801.099-1010,22,D
557.801.099-1010,23,B
557.801.099-1010,24,A
557.801.099-1010,25,B
557.801.099-1010,26,B
557.801.099-1010,27,C
557.801.099-1010,28,D
557.801.099-1010,29,B
557.801.099-1010,30,A
557.801.099-1010,31,E
557.801.099-1010,32,B
557.801.099-1010,33,A
557.801.099-1010,34,D
557.801.099-1010,35,D
557.801.099-1010,36,B
557.801.099-1010,37,C
557.801.099-1010,38,C
557.801.099-1010,39,C
557.801.099-1010,40,C
557.801.099-1010,41,A
557.801.099-1010,42,B
557.801.099-1010,43,D
557.801.099-1010,44,B
557.801.099-1010,45,A
557.801.099-1010,46,C
557.801.099-1010,47,A
557.801.099-1010,48,D
557.801.099-1010,49,B
557.801.099-1010,50,C
557.801.099-1010,51,C
557.801.099-1010,52,E
557.801.099-1010,53,B
557.801.099-1010,54,D
557.801.099-1010,55,D
557.801.099-1010,56,E
557.801.099-1010,57,C
557.801.099-1010,58,D
557.801.099-1010,59,C
557.801.099-1010,60,D
559.810.261-75,1,D
559.810.261-75,2,E
559.810.261-75,3,D
559.810.261-75,4,B
559.810.261-75,5,D
559.810.261-75,6,D
559.810.261-75,7,D
559.810.261-75,8,A
559.810.261-75,9,C
559.810.261-75,10,B
559.810.261-75,11,E
559.810.261-75,12,A
559.810.261-75,13,C
559.810.261-75,14,D
559.810.261-75,15,E
559.810.261-75,16,C
559.810.261-75,17,E
559.810.261-75,18,A
559.810.261-75,19,D
559.810.261-75,20,D
559.810.261-75,21,E
559.810.261-75,22,C
559.810.261-75,23,D
559.810.261-75,24,E
559.810.261-75,25,D
559.810.261-75,26,D
559.810.261-75,27,E
559.810.261-75,28,D
559.810.261-75,29,E
559.810.261-75,30,C
559.810.261-75,31,E
559.810.261-75,32,C
559.810.261-75,33,D
559.810.261-75,34,E
559.810.261-75,35,B
559.810.261-75,36,B
559.810.261-75,37,A
559.810.261-75,38,C
559.810.261-75,39,A
559.810.261-75,40,A
559.810.261-75,41,B
559.810.261-75,42,B
559.810.261-75,43,A
559.810.261-75,44,E
559.810.261-75,45,A
559.810.261-75,46,C
559.810.261-75,47,E
559.810.261-75,48,B
559.810.261-75,49,D
559.810.261-75,50,C
559.810.261-75,51,E
559.810.261-75,52,A
559.810.261-75,53,A
559.810.261-75,54,B
559.810.261-75,55,E
559.810.261-75,56,A
559.810.261-75,57,E
559.810.261-75,58,D
559.810.261-75,59,E
559.810.261-75,60,B
569.2110.227-55,1,E
569.2110.227-55,2,E
569.2110.227-55,3,A
569.2110.227-55,4,A
569.2110.227-55,5,D
569.2110.227-55,6,A
569.2110.227-55,7,C
569.2110.227-55,8,B
569.2110.227-55,9,A
569.2110.227-55,10,E
569.2110.227-55,11,C
569.2110.227-55,12,B
569.2110.227-55,13,A
569.2110.227-55,14,E
569.2110.227-55,15,B
569.2110.227-55,16,B
569.2110.227-55,17,B
569.2110.227-55,18,A
569.2110.227-55,19,A
569.2110.227-55,20,D
569.2110.227-55,21,E
569.2110.227-55,22,D
569.2110.227-55,23,E
569.2110.227-55,24,D
569.2110.227-55,25,B
569.2110.227-55,26,D
569.2110.227-55,27,E
569.2110.227-55,28,E
569.2110.227-55,29,B
569.2110.227-55,30,B
569.2110.227-55,31,B
569.2110.227-55,32,E
569.2110.227-55,33,D
569.2110.227-55,34,E
569.2110.227-55,35,A
569.2110.227-55,36,B
569.2110.227-55,37,A
569.2110.227-55,38,A
569.2110.227-55,39,B
569.2110.227-55,40,B
569.2110.227-55,41,B
569.2110.227-55,42,D
569.2110.227-55,43,E
569.2110.227-55,44,B
569.2110.227-55,45,A
569.2110.227-55,46,D
569.2110.227-55,47,D
569.2110.227-55,48,E
569.2110.227-55,49,D
569.2110.227-55,50,C
569.2110.227-55,51,A
569.2110.227-55,52,E
569.2110.227-55,53,B
569.2110.227-55,54,A
569.2110.227-55,55,A
569.2110.227-55,56,E
569.2110.227-55,57,B
569.2110.227-55,58,A
569.2110.227-55,59,E
569.2110.227-55,60,A
581.472.950-76,1,C
581.472.950-76,2,E
581.472.950-76,3,B
581.472.950-76,4,A
581.472.950-76,5,B
581.472.950-76,6,A
581.472.950-76,7,D
581.472.950-76,8,A
581.472.950-76,9,B
581.472.950-76,10,B
581.472.950-76,11,D
581.472.950-76,12,A
581.472.950-76,13,D
581.472.950-76,14,D
581.472.950-76,15,A
581.472.950-76,16,D
581.472.950-76,17,A
581.472.950-76,18,D
581.472.950-76,19,D
581.472.950-76,20,A
581.472.950-76,21,E
581.472.950-76,22,A
581.472.950-76,23,A
581.472.950-76,24,B
581.472.950-76,25,A
581.472.950-76,26,A
581.472.950-76,27,D
581.472.950-76,28,B
581.472.950-76,29,D
581.472.950-76,30,E
581.472.950-76,31,B
581.472.950-76,32,B
581.472.950-76,33,A
581.472.950-76,34,E
581.472.950-76,35,D
581.472.950-76,36,B
581.472.950-76,37,B
581.472.950-76,38,C
581.472.950-76,39,D
581.472.950-76,40,A
581.472.950-76,41,A
581.472.950-76,42,B
581.472.950-76,43,D
581.472.950-76,44,C
581.472.950-76,45,D
581.472.950-76,46,E
581.472.950-76,47,E
581.472.950-76,48,E
581.472.950-76,49,C
581.472.950-76,50,B
581.472.950-76,51,B
581.472.950-76,52,B
581.472.950-76,53,B
581.472.950-76,54,B
581.472.950-76,55,C
581.472.950-76,56,C
581.472.950-76,57,A
581.472.950-76,58,D
581.472.950-76,59,C
581.472.950-76,60,C
614.0100.731-98,1,D
614.0100.731-98,2,D
614.0100.731-98,3,A
614.0100.731-98,4,E
614.0100.731-98,5,E
614.0100.731-98,6,B
614.0100.731-98,7,B
614.0100.731-98,8,D
614.0100.731-98,9,D
614.0100.731-98,10,C
614.0100.731-98,11,C
614.0100.731-98,12,D
614.0100.731-98,13,C
614.0100.731-98,14,C
614.0100.731-98,15,E
614.0100.731-98,16,D
614.0100.731-98,17,A
614.0100.731-98,18,E
614.0100.731-98,19,A
614.0100.731-98,20,B
614.0100.731-98,21,A
614.0100.731-98,22,B
614.0100.731-98,23,C
614.0100.731-98,24,D
614.0100.731-98,25,E
614.0100.731-98,26,D
614.0100.731-98,27,D
614.0100.731-98,28,A
614.0100.731-98,29,C
614.0100.731-98,30,B
614.0100.731-98,31,E
614.0100.731-98,32,C
614.0100.731-98,33,A
614.0100.731-98,34,B
614.0100.731-98,35,B
614.0100.731-98,36,C
614.0100.731-98,37,D
614.0100.731-98,38,D
614.0100.731-98,39,A
614.0100.731-98,40,E
614.0100.731-98,41,D
614.0100.731-98,42,B
614.0100.731-98,43,E
614.0100.731-98,44,E
614.0100.731-98,45,D
614.0100.731-98,46,C
614.0100.731-98,47,E
614.0100.731-98,48,B
614.0100.731-98,49,D
614.0100.731-98,50,E
614.0100.731-98,51,A
614.0100.731-98,52,D
614.0100.731-98,53,A
614.0100.731-98,54,E
614.0100.731-98,55,B
614.0100.731-98,56,C
614.0100.731-98,57,B
614.0100.731-98,58,A
614.0100.731-98,59,A
614.0100.731-98,60,D
618.426.542-210,1,D
618.426.542-210,2,E
618.426.542-210,3,C
618.426.542-210,4,C
618.426.542-210,5,A
618.426.542-210,6,D
618.426.542-210,7,A
618.426.542-210,8,E
618.426.542-210,9,C
618.426.542-210,10,B
618.426.542-210,11,B
618.426.542-210,12,D
618.426.542-210,13,E
618.426.542-210,14,B
618.426.542-210,15,C
618.426.542-210,16,A
618.426.542-210,17,D
618.426.542-210,18,E
618.426.542-210,19,B
618.426.542-210,20,B
618.426.542-210,21,E
618.426.542-210,22,E
618.426.542-210,23,B
618.426.542-210,24,A
618.426.542-210,25,C
618.426.542-210,26,E
618.426.542-210,27,E
618.426.542-210,28,A
618.426.542-210,29,B
618.426.542-210,30,A
618.426.542-210,31,C
618.426.542-210,32,B
618.426.542-210,33,B
618.426.542-210,34,A
618.426.542-210,35,B
618.426.542-210,36,E
618.426.542-210,37,E
618.426.542-210,38,C
618.426.542-210,39,A
618.426.542-210,40,D
618.426.542-210,41,B
618.426.542-210,42,A
618.426.542-210,43,E
618.426.542-210,44,C
618.426.542-210,45,A
618.426.542-210,46,B
618.426.542-210,47,C
618.426.542-210,48,B
618.426.542-210,49,E
618.426.542-210,50,B
618.426.542-210,51,B
618.426.542-210,52,E
618.426.542-210,53,E
618.426.542-210,54,C
618.426.542-210,55,B
618.426.542-210,56,A
618.426.542-210,57,B
618.426.542-210,58,E
618.426.542-210,59,C
618.426.542-210,60,B
623.185.776-79,1,C
623.185.776-79,2,D
623.185.776-79,3,B
623.185.776-79,4,D
623.185.776-79,5,D
623.185.776-79,6,C
623.185.776-79,7,A
623.185.776-79,8,D
623.185.776-79,9,B
623.185.776-79,10,A
623.185.776-79,11,D
623.185.776-79,12,B
623.185.776-79,13,A
623.185.776-79,14,D
623.185.776-79,15,E
623.185.776-79,16,A
623.185.776-79,17,A
623.185.776-79,18,E
623.185.776-79,19,B
623.185.776-79,20,A
623.185.776-79,21,D
623.185.776-79,22,D
623.185.776-79,23,A
623.185.776-79,24,C
623.185.776-79,25,A
623.185.776-79,26,D
623.185.776-79,27,C
623.185.776-79,28,A
623.185.776-79,29,E
623.185.776-79,30,C
623.185.776-79,31,C
623.185.776-79,32,B
623.185.776-79,33,C
623.185.776-79,34,B
623.185.776-79,35,C
623.185.776-79,36,B
623.185.776-79,37,E
623.185.776-79,38,C
623.185.776-79,39,C
623.185.776-79,40,B
623.185.776-79,41,C
623.185.776-79,42,C
623.185.776-79,43,D
623.185.776-79,44,E
623.185.776-79,45,C
623.185.776-79,46,A
623.185.776-79,47,D
623.185.776-79,48,D
623.185.776-79,49,A
623.185.776-79,50,A
623.185.776-79,51,E
623.185.776-79,52,C
623.185.776-79,53,D
623.185.776-79,54,C
623.185.776-79,55,E
623.185.776-79,56,A
623.185.776-79,57,C
623.185.776-79,58,E
623.185.776-79,59,A
623.185.776-79,60,B
6310.891.742-49,1,D
6310.891.742-49,2,D
6310.891.742-49,3,B
6310.891.742-49,4,C
6310.891.742-49,5,C
6310.891.742-49,6,E
6310.891.742-49,7,D
6310.891.742-49,8,C
6310.891.742-49,9,B
6310.891.742-49,10,A
6310.891.742-49,11,E
6310.891.742-49,12,A
6310.891.742-49,13,B
6310.891.742-49,14,D
6310.891.742-49,15,B
6310.891.742-49,16,D
6310.891.742-49,17,A
6310.891.742-49,18,A
6310.891.742-49,19,E
6310.891.742-49,20,E
6310.891.742-49,21,D
6310.891.742-49,22,D
6310.891.742-49,23,B
6310.891.742-49,24,E
6310.891.742-49,25,D
6310.891.742-49,26,E
6310.891.742-49,27,B
6310.891.742-49,28,C
6310.891.742-49,29,E
6310.891.742-49,30,E
6310.891.742-49,31,B
6310.891.742-49,32,B
6310.891.742-49,33,D
6310.891.742-49,34,D
6310.891.742-49,35,A
6310.891.742-49,36,B
6310.891.742-49,37,A
6310.891.742-49,38,B
6310.891.742-49,39,B
6310.891.742-49,40,A
6310.891.742-49,41,C
6310.891.742-49,42,A
6310.891.742-49,43,A
6310.891.742-49,44,A
6310.891.742-49,45,C
6310.891.742-49,46,D
6310.891.742-49,47,B
6310.891.742-49,48,D
6310.891.742-49,49,D
6310.891.742-49,50,D
6310.891.742-49,51,C
6310.891.742-49,52,D
6310.891.742-49,53,D
6310.891.742-49,54,A
6310.891.742-49,55,B
6310.891.742-49,56,E
6310.891.742-49,57,D
6310.891.742-49,58,E
6310.891.742-49,59,C
6310.891.742-49,60,B
638.1109.7310-53,1,E
638.1109.7310-53,2,E
638.1109.7310-53,3,B
638.1109.7310-53,4,B
638.1109.7310-53,5,C
638.1109.7310-53,6,A
638.1109.7310-53,7,D
638.1109.7310-53,8,A
638.1109.7310-53,9,E
638.1109.7310-53,10,D
638.1109.7310-53,11,A
638.1109.7310-53,12,E
638.1109.7310-53,13,A
638.1109.7310-53,14,A
638.1109.7310-53,15,E
638.1109.7310-53,16,A
638.1109.7310-53,17,D
638.1109.7310-53,18,E
638.1109.7310-53,19,A
638.1109.7310-53,20,E
638.1109.7310-53,21,A
638.1109.7310-53,22,D
638.1109.7310-53,23,A
638.1109.7310-53,24,B
638.1109.7310-53,25,B
638.1109.7310-53,26,E
638.1109.7310-53,27,C
638.1109.7310-53,28,A
638.1109.7310-53,29,B
638.1109.7310-53,30,D
638.1109.7310-53,31,E
638.1109.7310-53,32,E
638.1109.7310-53,33,B
638.1109.7310-53,34,A
638.1109.7310-53,35,A
638.1109.7310-53,36,D
638.1109.7310-53,37,D
638.1109.7310-53,38,C
638.1109.7310-53,39,E
638.1109.7310-53,40,C
638.1109.7310-53,41,B
638.1109.7310-53,42,E
638.1109.7310-53,43,E
638.1109.7310-53,44,B
638.1109.7310-53,45,B
638.1109.7310-53,46,C
638.1109.7310-53,47,E
638.1109.7310-53,48,D
638.1109.7310-53,49,B
638.1109.7310-53,50,A
638.1109.7310-53,51,A
638.1109.7310-53,52,C
638.1109.7310-53,53,A
638.1109.7310-53,54,A
638.1109.7310-53,55,D
638.1109.7310-53,56,A
638.1109.7310-53,57,E
638.1109.7310-53,58,A
638.1109.7310-53,59,D
638.1109.7310-53,60,B
646.347.668-710,1,A
646.347.668-710,2,C
646.347.668-710,3,B
646.347.668-710,4,A
646.347.668-710,5,D
646.347.668-710,6,A
646.347.668-710,7,B
646.347.668-710,8,B
646.347.668-710,9,D
646.347.668-710,10,D
646.347.668-710,11,D
646.347.668-710,12,D
646.347.668-710,13,E
646.347.668-710,14,E
646.347.668-710,15,D
646.347.668-710,16,E
646.347.668-710,17,E
646.347.668-710,18,D
646.347.668-710,19,B
646.347.668-710,20,C
646.347.668-710,21,B
646.347.668-710,22,C
646.347.668-710,23,D
646.347.668-710,24,C
646.347.668-710,25,E
646.347.668-710,26,B
646.347.668-710,27,B
646.347.668-710,28,E
646.347.668-710,29,B
646.347.668-710,30,B
646.347.668-710,31,B
646.347.668-710,32,A
646.347.668-710,33,E
646.347.668-710,34,E
646.347.668-710,35,B
646.347.668-710,36,D
646.347.668-710,37,D
646.347.668-710,38,E
646.347.668-710,39,A
646.347.668-710,40,C
646.347.668-710,41,E
646.347.668-710,42,B
646.347.668-710,43,B
646.347.668-710,44,E
646.347.668-710,45,D
646.347.668-710,46,D
646.347.668-710,47,D
646.347.668-710,48,B
646.347.668-710,49,D
646.347.668-710,50,E
646.347.668-710,51,C
646.347.668-710,52,E
646.347.668-710,53,A
646.347.668-710,54,E
646.347.668-710,55,C
646.347.668-710,56,B
646.347.668-710,57,E
646.347.668-710,58,D
646.347.668-710,59,C
646.347.668-710,60,C
666.826.250-80,1,B
666.826.250-80,2,B
666.826.250-80,3,D
666.826.250-80,4,C
666.826.250-80,5,A
666.826.250-80,6,D
666.826.250-80,7,B
666.826.250-80,8,C
666.826.250-80,9,E
666.826.250-80,10,A
666.826.250-80,11,E
666.826.250-80,12,E
666.826.250-80,13,B
666.826.250-80,14,C
666.826.250-80,15,B
666.826.250-80,16,A
666.826.250-80,17,C
666.826.250-80,18,A
666.826.250-80,19,D
